"id","sigla_instituicao","uf_instituicao","pais_instituicao","qtd_formacoes"
18353,"UOFL","","Inglaterra","1"
12007,"INIEC","","Espanha","1"
2261,"ENSPFIOCRUZMS","RJ","Brasil","1"
2411,"UEGTECCER","GO","Brasil","1"
21408,"DPEUFV","MG","Brasil","1"
17781,"IEPSANTACASABH","MG","Brasil","1"
6682,"UEADEV","","Inglaterra","1"
12225,"UFRJICB","RJ","Brasil","1"
14517,"NOVAFCSHISCTE","","Portugal","1"
18117,"GDSM","","Inglaterra","1"
9837,"NUTU","","Grã-Bretanha","1"
7104,"SUSAN","SP","Brasil","1"
11622,"FORMASELECT","","Espanha","1"
21663,"BUREAUVERITAS","","Espanha","1"
9719,"EMBL","","Alemanha","1"
18974,"ITT","","Irlanda","1"
13829,"IBRAGUERJ","RJ","Brasil","1"
5354,"FMP","","Alemanha","1"
15346,"ESE","","Venezuela","1"
92,"EUTG","","Espanha","1"
18164,"ATATURK","","Turquia","1"
21477,"FCUNAM","","México","1"
6319,"USP","","Romênia","1"
13760,"ULUNLUCP","","Portugal","1"
4638,"VU","","Índia","1"
4859,"FIFT","SP","Brasil","1"
10133,"RTMNAGPURUNIV","","Índia","1"
18853,"THB","","Alemanha","1"
16200,"MESTRADOINTERINS","PR","Brasil","1"
4445,"SOL","","Equador","1"
8952,"UM","DF","Brasil","1"
4472,"UNCL","","Inglaterra","1"
16468,"WWS","","Estados Unidos","1"
2624,"KAUNI","","Alemanha","1"
5897,"TUSM","","Estados Unidos","1"
6267,"STBARTH","","Inglaterra","1"
19302,"ISDC","RJ","Brasil","1"
311,"OLDEMBURG","","Alemanha","1"
2372,"ICN2","","Espanha","1"
13730,"ULFD","","Portugal","1"
17099,"EAC","","França","1"
21376,"PRODEMA","RN","Brasil","1"
8015,"PM","RS","Brasil","1"
17445,"CAMPUSRIOVERDE","GO","Brasil","1"
15311,"UTP","","Peru","1"
1255,"BUQUESTROM","","Estados Unidos","1"
9518,"FVSU","","Estados Unidos","1"
7237,"ESPUNC","","Argentina","1"
11340,"COPPEAD","MG","Brasil","1"
4763,"IPES","","Uruguai","1"
15269,"CUNIVERSIBER","SP","Brasil","1"
10477,"UNIRB","","Portugal","1"
7259,"ARSLISBOAVALE","","Portugal","1"
7171,"ITCGQUOTUMBERTOIQUOT","","Itália","1"
15923,"KBU","","Turquia","1"
13976,"IME","DF","Brasil","1"
11128,"UFCSBCP","CE","Brasil","1"
2194,"ASU","","Grã-Bretanha","1"
16925,"UFSCHARVARD","SC","Brasil","1"
6737,"DOTFMUSP","SP","Brasil","1"
1794,"YACAMBU","","Venezuela","1"
6547,"IBSFGV","MG","Brasil","1"
3003,"SSC","","Estados Unidos","1"
20736,"CEPEAD","MG","Brasil","1"
5654,"APN","","Rússia","1"
15885,"TRASOSMONTES","","Portugal","1"
11420,"KGI","","Estados Unidos","1"
17851,"IHEAL","PA","Brasil","1"
7320,"IESP","DF","Brasil","1"
16201,"FLUCCHSC","","Portugal","1"
15307,"27015","","Argentina","1"
176,"DCRI","","Estados Unidos","1"
3369,"FUNIBER","AM","Brasil","1"
10954,"MOLISE","","Itália","1"
14202,"SASTRA","","Índia","1"
16301,"BSU","","China","1"
21019,"ESEMR","","Alemanha","1"
1729,"TXWES","","Estados Unidos","1"
7554,"UNIUBE","DF","Brasil","1"
9808,"NJFU","","China","1"
18431,"PIPGE","SP","Brasil","1"
8957,"ISL","","Espanha","1"
5709,"FGVDREITOGV","SP","Brasil","1"
9637,"SOC","","Inglaterra","1"
17977,"MPIC","","Alemanha","1"
12294,"UPNORTHWESTERN","","China","1"
16871,"FGVMANAGEMENT","","Brasil","1"
17644,"SETAI","","Estados Unidos","1"
3958,"UCCES","","Portugal","1"
11141,"UNRD","","França","1"
15929,"SHSSORBONNE","","França","1"
13952,"AROCHABRASIL","SP","Brasil","1"
7121,"UNIVPARISXII","","França","1"
3946,"ALB","SP","Brasil","1"
2489,"FAETRIM","MG","Brasil","1"
13076,"USP","MT","Brasil","1"
5759,"PROBICUEFS","BA","Brasil","1"
6704,"ICGEB","","Índia","1"
4011,"USPIME","SP","Brasil","1"
9063,"UOCUNITAR","","Espanha","1"
18243,"UNPL","","Argentina","1"
11821,"WISCONSINMADISO","","Estados Unidos","1"
15778,"CHU","","França","1"
10175,"SYDNEYUNI","","Austrália","1"
17718,"INITAU","SP","Brasil","1"
3386,"JUST","","China","1"
13613,"PROUB","RJ","Brasil","1"
18747,"USTUTTGART","","Alemanha","1"
17204,"EPFZ","","Suiça","1"
13846,"UFRJUFRB","RJ","Brasil","1"
3556,"USPMIT","","Brasil","1"
10626,"WUE","PB","Brasil","1"
11469,"UNIBAN","","Paraguai","1"
9361,"TITTOKODAI","","Japão","1"
13315,"STBA","AM","Brasil","1"
15266,"FACSBO","SP","Brasil","1"
109,"BROWNUNIV","","Estados Unidos","1"
5904,"FOUFG","SP","Brasil","1"
10269,"UNYEAD","RJ","Brasil","1"
133,"UFGEA","GO","Brasil","1"
1449,"SGVU","","Índia","1"
18895,"WORLDUNIVERSITY","","Estados Unidos","1"
11132,"SPBS","","Brasil","1"
7004,"UEB","","Equador","1"
16242,"IPTSP","SP","Brasil","1"
3631,"USTOCKHOLMS","","Suécia","1"
12762,"KAU","","Índia","1"
20714,"UMSDUSA","","Estados Unidos","1"
12988,"E","SP","Brasil","1"
5563,"KURTBOSCH","","Suiça","1"
4144,"WIT","","Estados Unidos","1"
15189,"UT2","","França","1"
18153,"SCSPSP","SP","Brasil","1"
19429,"GPGC2CAWKUM","","Paquistão","1"
16899,"ISPJEV","","Cuba","1"
301,"PIBEXUFPA","PA","Brasil","1"
19520,"UFSCARARARAS","SP","Brasil","1"
1011,"FAC","DF","Brasil","1"
21016,"UERARTSPLAST","","França","1"
14143,"DDMA","","Ucrânia","1"
11780,"ESM","","França","1"
10955,"MU","","Holanda","1"
6988,"IPHAN","AP","Brasil","1"
5959,"INESCTEC","","Portugal","1"
11851,"MAM","","Alemanha","1"
2081,"USST","","França","1"
15769,"FAMEUFJF","MG","Brasil","1"
5580,"FEPECS","PI","Brasil","1"
10303,"SESNI","RJ","Brasil","1"
4540,"PPLIN","RJ","Brasil","1"
5972,"UPESTEC","","Moçambique","1"
14824,"CNRSCERSES","","França","1"
3104,"INATEL","SP","Brasil","1"
5942,"ISC","","Itália","1"
14237,"UNIPINHAL","SP","Brasil","1"
8450,"IERJ","RJ","Brasil","1"
13123,"UEI","","Venezuela","1"
15531,"UCCRR","","Cuba","1"
20218,"UFSCMARQUETTE","SC","Brasil","1"
1347,"UBESP","","Espanha","1"
19856,"FH","","Portugal","1"
8124,"OUOA","","Espanha","1"
619,"UVA","","Portugal","1"
10561,"CENTRO","","Itália","1"
18858,"PENOCOPPEUFRJ","RJ","Brasil","1"
10776,"UNASUR","CE","Brasil","1"
1392,"UST","","Grã-Bretanha","1"
15111,"IOC","","Rússia","1"
19223,"IBUNCUYO","","Argentina","1"
8527,"CEMES","","França","1"
18343,"UEL","SC","Brasil","1"
15517,"FADUNAM","","México","1"
71,"UFUFADIR","MG","Brasil","1"
10940,"IUPA","","Argentina","1"
7877,"TUCN","","Romênia","1"
20854,"UC","MG","Brasil","1"
80,"ISPV","","Rússia","1"
17344,"FCFRPUSP","MS","Brasil","1"
11945,"USA","","Paraguai","1"
6288,"ESTACIO","PE","Brasil","1"
20276,"RFW","","Alemanha","1"
6352,"VALLEE","SP","Brasil","1"
2903,"UCP","","República Tcheca","1"
5891,"ZFL","","Alemanha","1"
16324,"PARISIIUSP","","França","1"
1386,"EPOE","RJ","Brasil","1"
358,"ACU","SP","Brasil","1"
14527,"ICUEL","PR","Brasil","1"
262,"UPAP","","Paquistão","1"
3360,"INPH","","França","1"
13374,"CEAOACIEPEUNIC","SP","Brasil","1"
21466,"ESALQ","DF","Brasil","1"
7023,"CAUN","","Estados Unidos","1"
10267,"UFBAUEFSUEPB","BA","Brasil","1"
12872,"INESP","DF","Brasil","1"
13044,"EUCLID","","Bélgica","1"
13206,"CPESUNIFESP","MG","Brasil","1"
7247,"UNBSU","DF","Brasil","1"
7681,"CPBRASIL","SP","Brasil","1"
7077,"OWLA","","Estados Unidos","1"
2258,"UNIMONTESE","MG","Brasil","1"
124,"BSPB","PA","Brasil","1"
798,"JIBS","","Suécia","1"
2136,"FTCR","","Brasil","1"
13182,"IFSSE","SE","Brasil","1"
17267,"UPARISSUD","","França","1"
17848,"PEMMCOPPEUFRJ","RJ","Brasil","1"
20991,"DFMAT","SP","Brasil","1"
5941,"UNID","","Grã-Bretanha","1"
2212,"CCU","","Malavi","1"
10624,"PARISXNANTERRE","","França","1"
8611,"MNSU","","Estados Unidos","1"
8431,"GSUCCUNY","","Estados Unidos","1"
1623,"UFVDFP","MG","Brasil","1"
13100,"MPIPUNIMAINZ","","Alemanha","1"
14228,"UK","","Brasil","1"
13270,"USH","","França","1"
11179,"AINDOTE","MG","Brasil","1"
19639,"IUK","","Argentina","1"
13773,"UNESPTUPA","SP","Brasil","1"
8763,"FLACSOARG","","Argentina","1"
2671,"FOPUNICAMP","RS","Brasil","1"
19913,"IPA","SE","Brasil","1"
15472,"PPGMUSUFBA","BA","Brasil","1"
3694,"UICENTRO","","Brasil","1"
7097,"XXXX","","Portugal","1"
6009,"IFES","","Espanha","1"
16130,"MINES","","França","1"
15974,"PPGEUFU","MG","Brasil","1"
6591,"FAHUM","","Portugal","1"
14965,"UNSTAND","","Escócia","1"
1116,"UNIGRENDAL","PI","Brasil","1"
15886,"UOFMAN","","Grã-Bretanha","1"
11278,"SURRART","","Grã-Bretanha","1"
9630,"PPGEDUUERJ","RJ","Brasil","1"
7212,"FECEA","","Brasil","1"
11961,"ALSHAFI","","Egito","1"
7632,"UDL","","México","1"
17391,"UINDUSTRIAL","","Colômbia","1"
6638,"IBC","","Estados Unidos","1"
15398,"MARSEILLEIIL","","França","1"
9362,"BELGU","","Rússia","1"
2968,"FATEFFIR","","Paraguai","1"
16270,"ISBRAE","MG","Brasil","1"
8208,"LUANAR","","Malavi","1"
19410,"RCAST","","Japão","1"
6427,"ALBBRAGANCA","PA","Brasil","1"
5266,"FUFOP","DF","Brasil","1"
6124,"FORSYTH","","Estados Unidos","1"
2282,"ISH","","Camarões","1"
6552,"FEUC","RJ","Brasil","1"
4282,"ININ","","Cuba","1"
17592,"SESK","","Chile","1"
19100,"IESE","GO","Brasil","1"
5257,"UNISEK","","Chile","1"
18245,"BERKELEYHAAS","","Estados Unidos","1"
6513,"IPENUSP","MG","Brasil","1"
12991,"USP","AL","Brasil","1"
20928,"CNEURO","","Cuba","1"
6696,"IM","","Itália","1"
5559,"ZU","","Alemanha","1"
21573,"CPGCCD","SP","Brasil","1"
18694,"UNISELVA","MT","Brasil","1"
163,"FFLCH","SC","Brasil","1"
16263,"UNIFESPIMIP","PE","Brasil","1"
2885,"MPIMIS","","Alemanha","1"
18616,"ETSIIM","","Espanha","1"
16448,"PPGICS","RJ","Brasil","1"
362,"UNIFESPGUARULHO","SE","Brasil","1"
4782,"UQAC","","França","1"
13398,"NUSDM","","Japão","1"
18200,"ICBFURG","RS","Brasil","1"
17043,"ATUALIZA","BA","Brasil","1"
538,"SOBRATI","MT","Brasil","1"
14240,"ESBS","","França","1"
6666,"NUP","","Estados Unidos","1"
13410,"RUBHEGELARCHIV","","Alemanha","1"
1181,"SEATECH","","França","1"
10986,"IF","MG","Brasil","1"
20653,"EGE","","Marrocos","1"
688,"ENSPFIOCRUZ","PI","Brasil","1"
16227,"FAESPIPCA","SP","Brasil","1"
11093,"ULADECH","","Peru","1"
11164,"THEUNIVERSITYO","","Grã-Bretanha","1"
21100,"UNIRIOS","BA","Brasil","1"
15280,"FUV","","Austria","1"
6011,"VW","","Brasil","1"
20536,"BMU","","Hungria","1"
11296,"EFSFVS","CE","Brasil","1"
5239,"FJC","PE","Brasil","1"
21030,"UAAUDESC","SC","Brasil","1"
8733,"UNICESUG","BA","Brasil","1"
1879,"UFPI","CE","Brasil","1"
14007,"FOP","AL","Brasil","1"
4333,"PFS","","Itália","1"
10815,"PUSP","SP","Brasil","1"
19938,"IES","","Brasil","1"
10603,"UVICVIC","","Espanha","1"
16835,"ESCOLADEGUERRA","RJ","Brasil","1"
14521,"FADEP","PI","Brasil","1"
12640,"ML","","Estados Unidos","1"
21784,"EHECJJ","","França","1"
17541,"CLERMONTI","","França","1"
15273,"UHJV","","Cuba","1"
3225,"OXON","","Grã-Bretanha","1"
19098,"PPGLUFRJ","RJ","Brasil","1"
7671,"IFPPP","MG","Brasil","1"
15419,"IPENBR","SP","Brasil","1"
21427,"IIFA","","Espanha","1"
19738,"FMS","SP","Brasil","1"
18911,"LEEDSUNIVERSITY","","Inglaterra","1"
8523,"UCT","","Japão","1"
13339,"CONSTANTINE2","","Argélia","1"
9296,"PAUUI","","Nigéria","1"
8439,"FEPECSESCS","DF","Brasil","1"
19251,"IN","","Brasil","1"
5132,"HULT","PI","Brasil","1"
12684,"URGS","RS","Brasil","1"
9566,"VIU","","Canadá","1"
14489,"UNICZ","","Itália","1"
20088,"FEITA","RJ","Brasil","1"
18011,"M","ES","Brasil","1"
18577,"FMB","CE","Brasil","1"
14630,"UMR2","","Brasil","1"
3721,"ESADHAR","","França","1"
13001,"FEMPERJ","","Brasil","1"
14608,"FACUDADEDAMAS","PE","Brasil","1"
7470,"ASU","","Brasil","1"
20415,"SUK","","Índia","1"
1172,"SU","","Paquistão","1"
12097,"ESES","","Portugal","1"
7140,"UJFK","","Argentina","1"
11379,"ICUL","","Grã-Bretanha","1"
8300,"LUT2J","","França","1"
6734,"BACEN","DF","Brasil","1"
350,"UNIVERSITYLIVERP","","Grã-Bretanha","1"
19453,"PRP","","Paraguai","1"
19345,"ESRF","","França","1"
20593,"ONPRCOHSU","","Estados Unidos","1"
18498,"PGHEAUSP","SP","Brasil","1"
9083,"NMS","","Portugal","1"
21223,"UFI","MG","Brasil","1"
3459,"MASTS","CE","Brasil","1"
7970,"SERAPHICUM","","Itália","1"
16461,"IMSUERJ","DF","Brasil","1"
13786,"USPEERP","MG","Brasil","1"
3910,"ZARMUNIBREMEN","","Alemanha","1"
17981,"UEM","RR","Brasil","1"
1136,"UTLISEGSOCIUS","","Portugal","1"
9372,"EDUCIMATIFES","ES","Brasil","1"
20194,"IPQUSP","SP","Brasil","1"
19249,"RR","RS","Brasil","1"
7303,"EMLYONESC","","França","1"
3793,"FENORTE","RJ","Brasil","1"
16152,"1","SP","Brasil","1"
18991,"IEFESPANA","","Espanha","1"
5329,"IUIM","","Irã","1"
14072,"DM","","Chile","1"
13577,"EST","MS","Brasil","1"
14580,"FORLFMUSP","SP","Brasil","1"
13684,"ZPR","","Alemanha","1"
4439,"GCL","RJ","Brasil","1"
5350,"FACETNB","RJ","Brasil","1"
19057,"DAESAPMBB","SP","Brasil","1"
6472,"EPSJVFIOCRUZRJ","RJ","Brasil","1"
13055,"IFSUDESTERP","MG","Brasil","1"
7020,"CSNAT","","Argentina","1"
1081,"EBRADI","","Brasil","1"
19035,"PIT","","Itália","1"
20033,"UFSCHU","SC","Brasil","1"
20029,"GHEORGHEASACHI","","Romênia","1"
15683,"CNSM","","França","1"
21111,"SDU","","Turquia","1"
20752,"UCP","BA","Brasil","1"
18753,"NIOM","","Polônia","1"
14698,"EBAPE","RS","Brasil","1"
4362,"UNIP","SE","Brasil","1"
10847,"CU","","Coréia do Sul","1"
6030,"PPGSATUFBA","BA","Brasil","1"
20354,"USM","","Moldova","1"
19633,"UFU","PI","Brasil","1"
14534,"UMAR","","Chile","1"
1903,"KASHMIR","","Índia","1"
1432,"UIS","","Estados Unidos","1"
7473,"IESKS","BA","Brasil","1"
3093,"UNESPP","SP","Brasil","1"
6946,"JIAOTONGDAXUE","","China","1"
18939,"UNIFESPEFLCH","SP","Brasil","1"
9238,"GUL","","Grã-Bretanha","1"
4841,"STAB","","Itália","1"
20994,"EMMEPUSP","SP","Brasil","1"
557,"PUCCAMP","","Brasil","1"
17224,"UNIVOFLPOOL","","Grã-Bretanha","1"
20259,"FA","","Argentina","1"
13907,"FAED","SP","Brasil","1"
13897,"PPG","MG","Brasil","1"
16482,"ULGT","","Portugal","1"
10835,"SCJ","SP","Brasil","1"
13113,"HMB","","Alemanha","1"
18673,"UHERIOTWATT","","Escócia","1"
19763,"AABQV","SP","Brasil","1"
18392,"STWSIBE","","Alemanha","1"
14757,"CUU","","Holanda","1"
3509,"LATERANENSE","","Itália","1"
7181,"UNIBATH","","Grã-Bretanha","1"
5436,"IISS","","Índia","1"
12264,"HEC","","Paquistão","1"
7746,"MNHNF","","França","1"
5968,"UNICASTELO","RJ","Brasil","1"
21068,"SFASU","","Estados Unidos","1"
11460,"UEPUNESJ","SP","Brasil","1"
8211,"UCMCAMAGUEY","","Cuba","1"
20584,"PROGRAD","PR","Brasil","1"
8217,"PPGAOUFRRJ","RJ","Brasil","1"
17995,"UDEG","","México","1"
613,"PGNUTFANUTUFG","GO","Brasil","1"
19398,"UOM","","Índia","1"
3476,"HNSC","RS","Brasil","1"
10893,"FCCUNESP","SP","Brasil","1"
6249,"GATE","","Hungria","1"
16542,"HRBEU","","China","1"
19720,"UNIVOFYORK","","Grã-Bretanha","1"
5447,"ESMIC","","Colômbia","1"
1984,"PGCA","RJ","Brasil","1"
15408,"PROFSAUDE","CE","Brasil","1"
10350,"UJ","","Jordânia","1"
15825,"SUNYBROCKPORT","","Estados Unidos","1"
11781,"PPGEUFAL","AL","Brasil","1"
12795,"COSMOCAIXA","","Espanha","1"
2168,"MPL","","Alemanha","1"
7290,"GIESSEN","","Alemanha","1"
7492,"CEPIDUFSC","SC","Brasil","1"
14042,"UNIGEEUDG","","Espanha","1"
17927,"UFGFL","GO","Brasil","1"
13698,"IRIS","","França","1"
4631,"UFMT","","Espanha","1"
241,"UABC","CE","Brasil","1"
11768,"FDV","MG","Brasil","1"
21167,"DIVERSITASUSP","SP","Brasil","1"
12572,"UNISAOMARCOS","SP","Brasil","1"
11989,"MSC","","Rússia","1"
6721,"USPTU","","Rússia","1"
13539,"FIDC","RS","Brasil","1"
6648,"UERJFAF","RJ","Brasil","1"
21156,"COLUMBIAUNIVERS","","Estados Unidos","1"
10166,"UERFEBF","RJ","Brasil","1"
3769,"PLUC","","Portugal","1"
4550,"UCP","MG","Brasil","1"
9020,"IFEN","PE","Brasil","1"
12574,"BENTLEY","","Estados Unidos","1"
7582,"CARDIFFUNIVERSI","","Grã-Bretanha","1"
7824,"MBBS","","Estados Unidos","1"
13494,"FMVZUSP","RO","Brasil","1"
5461,"ANAMT","SP","Brasil","1"
10632,"MUZ","","Irã","1"
21433,"PEA","PR","Brasil","1"
20105,"INPEIPURPAN","","França","1"
75,"EESCUSPSHS","SP","Brasil","1"
4479,"FPCEP","","Portugal","1"
12569,"IIESSU","","Suécia","1"
11795,"UIMESP","SP","Brasil","1"
3186,"IGA","MG","Brasil","1"
5440,"CESDIP","","França","1"
8604,"UPF","SC","Brasil","1"
21145,"VCU","PB","Brasil","1"
8812,"CAJUFG","GO","Brasil","1"
1087,"FGVICEF","BA","Brasil","1"
21714,"641","RS","Brasil","1"
6726,"INECOLAC","","México","1"
21025,"ILASME","DF","Brasil","1"
8903,"DFTEUFRN","RN","Brasil","1"
5988,"IFFFIOCEUZ","RJ","Brasil","1"
1403,"HUMANAS","ES","Brasil","1"
9142,"PPGEC","MS","Brasil","1"
17503,"SLM","RJ","Brasil","1"
19014,"UNIHB","","Alemanha","1"
9796,"CMA","","Colômbia","1"
19527,"HPPF","","Alemanha","1"
21561,"IUO","","Itália","1"
6234,"UNICE","SP","Brasil","1"
19065,"EPCETSAB","","Espanha","1"
14543,"BIRCHAM","","Estados Unidos","1"
9508,"LEED","","Inglaterra","1"
9054,"ENSP","BA","Brasil","1"
17783,"ITVUFPA","PA","Brasil","1"
15188,"UOK","","Estados Unidos","1"
20949,"UDETATDHAITI","","Haiti","1"
14153,"ESBA","","França","1"
10910,"RUMC","","Holanda","1"
12501,"UNPD","","Itália","1"
597,"SPPU","","Índia","1"
16900,"CCMG","MG","Brasil","1"
11173,"BCMBPFMRPUSP","SP","Brasil","1"
11946,"UNIVOVIEDO","","Espanha","1"
9416,"T","","Alemanha","1"
7042,"UFRAEMPEG","PA","Brasil","1"
6206,"ESAO","SP","Brasil","1"
9772,"IPHAN","PA","Brasil","1"
13138,"EEBUOFT","","Canadá","1"
4737,"IQSC28USP29","","Brasil","1"
13759,"EJMECATRONICA","SC","Brasil","1"
3047,"IMEDU","RJ","Brasil","1"
14738,"CBI","RJ","Brasil","1"
8835,"LUIUNILOGOS","","Estados Unidos","1"
15966,"AVM","CE","Brasil","1"
381,"SANT27ANSELMO","","Itália","1"
1828,"ENSPRJ","RJ","Brasil","1"
11023,"FAVENI","ES","Brasil","1"
20780,"EUROMIME","","França","1"
1779,"RICE","","Rússia","1"
853,"IGPII","","Itália","1"
20255,"FD","","Portugal","1"
13550,"BERKELEYLAW","","Estados Unidos","1"
21297,"IFAM","","Alemanha","1"
17952,"AMARICANA","","Paraguai","1"
1788,"IOUSP","SE","Brasil","1"
13690,"ESEI","","Espanha","1"
7774,"FHI","","Alemanha","1"
9658,"IDPE","RJ","Brasil","1"
579,"UEHIME","","Japão","1"
6873,"UNIMONTESFHEMIG","MG","Brasil","1"
18093,"FFCLSJRP","SP","Brasil","1"
11298,"UASBE","","Equador","1"
6509,"EBNTJBRJ","RJ","Brasil","1"
13584,"USPUMESP","SP","Brasil","1"
13307,"CPVD","","Bélgica","1"
7963,"IERP","","França","1"
10408,"HMT","","Suiça","1"
16184,"CITES","","Espanha","1"
14471,"UFRRJPPGEA","RJ","Brasil","1"
21394,"HSTACRUZ","SP","Brasil","1"
12862,"RBS","","Holanda","1"
16787,"ULBRA","AM","Brasil","1"
9584,"IAANROSSIS","","Rússia","1"
17597,"FSA","PI","Brasil","1"
20958,"EAUA","","Espanha","1"
15664,"PGPVFCAUNMP","","Argentina","1"
16826,"GVSAOPAULO","SP","Brasil","1"
11478,"UAAUFSC","","Paraguai","1"
5013,"IMBESSOBRATI","SP","Brasil","1"
6536,"PROFPET","SC","Brasil","1"
816,"NTUKHPI","","Ucrânia","1"
10690,"FAFICA","PE","Brasil","1"
20454,"FISPUNIPORTO","SP","Brasil","1"
7798,"FOPUFPEL","RS","Brasil","1"
1039,"AEBRA","RO","Brasil","1"
12732,"IPHAN","PI","Brasil","1"
3289,"PPGTPUFRJ","RJ","Brasil","1"
17309,"RIODEJANEIRO","RJ","Brasil","1"
20506,"FUNCEFETPRMD","PR","Brasil","1"
198,"EBP","RJ","Brasil","1"
664,"ISCUFBA","DF","Brasil","1"
9532,"PROPPGPUCMINAS","MG","Brasil","1"
5465,"HUT","","Finlândia","1"
19969,"MCPU","","Rússia","1"
9023,"WUE","DF","Brasil","1"
12844,"IFETGOIANO","GO","Brasil","1"
21514,"CRPP","PE","Brasil","1"
96,"UECE","AP","Brasil","1"
11140,"UMADH2","","Portugal","1"
9951,"PPGAV","BA","Brasil","1"
11610,"LATTECUFF","RJ","Brasil","1"
16472,"ITEM","","França","1"
10367,"ESCAS","","Brasil","1"
7451,"ULIV","","Grã-Bretanha","1"
15251,"CALSTATE","","Estados Unidos","1"
14205,"FICS","AL","Brasil","1"
13639,"LGU","","Inglaterra","1"
3907,"APHA","","Inglaterra","1"
6233,"FGVBSB","DF","Brasil","1"
3646,"UNIRN","RN","Brasil","1"
6980,"LNLS","SP","Brasil","1"
6976,"STFTWS","","Indonésia","1"
5444,"FATECPR","PR","Brasil","1"
10880,"AIMS","","Quênia","1"
12016,"ACCALF","","Itália","1"
14740,"STALCUIN","","Chile","1"
19609,"RI","","Escócia","1"
14618,"APTASAAAP","SP","Brasil","1"
12279,"UWTSD","","Grã-Bretanha","1"
14182,"ENSBANA","","França","1"
16866,"UNIRIO","","Barein","1"
19812,"ETENNSU","","Estados Unidos","1"
11200,"ESALQ","PE","Brasil","1"
10948,"MWU","","África do Sul","1"
16299,"CPQGM","RJ","Brasil","1"
14486,"UFRFN","MG","Brasil","1"
15150,"UNESPARARAQUAR","DF","Brasil","1"
10584,"IKIT","","Canadá","1"
16970,"UTCDPARAGUAY","","Paraguai","1"
4106,"YALOVA","","Turquia","1"
16728,"CERAM","","França","1"
8241,"IUI","","Estados Unidos","1"
12197,"FGVCAMPINAS","SP","Brasil","1"
8515,"NPADCUFPA","PA","Brasil","1"
16438,"CSUF","","Estados Unidos","1"
4200,"IETSP","SP","Brasil","1"
10985,"XMU","","China","1"
16851,"FUCAPE","MG","Brasil","1"
1605,"ULRU","","Portugal","1"
3164,"FCLRPUSP","SP","Brasil","1"
17883,"UNIVAMERICANA","","Paraguai","1"
16830,"HJA","SP","Brasil","1"
4984,"FUNCAL","SP","Brasil","1"
4103,"UKPB","","Angola","1"
7884,"UAA","","Nigéria","1"
14122,"EMFA","DF","Brasil","1"
14909,"FEUSP","PR","Brasil","1"
12102,"PUCCL","","Chile","1"
16496,"CPGEP","SC","Brasil","1"
19150,"NYUICP","","Estados Unidos","1"
15993,"FGVEESP","MG","Brasil","1"
17692,"IRCCYN","","França","1"
4275,"US","","Austrália","1"
19481,"UNESPCSJC","SP","Brasil","1"
8121,"CSICICM","","Espanha","1"
13081,"IPG","MA","Brasil","1"
17900,"FULP","","Espanha","1"
10722,"CA","","Estados Unidos","1"
7998,"FACECAVARGINHA","MG","Brasil","1"
7833,"EDETECAM","AM","Brasil","1"
4143,"NBSK","","Rússia","1"
21591,"UESPICUBA","PI","Brasil","1"
20936,"INSUBRIA","","Itália","1"
9682,"BNTU","","Belarus","1"
4049,"LGU","","União Soviética","1"
11326,"ISOPEFGV","RJ","Brasil","1"
11475,"SMU","","Inglaterra","1"
3153,"ULMETZUNIV","","França","1"
19352,"STLOUIS","","França","1"
9301,"KDISCHOOL","","Coréia do Sul","1"
14915,"ICSUOPKPK","","Paquistão","1"
20357,"FGCEAESP","SP","Brasil","1"
3210,"USPFMRPRP","SP","Brasil","1"
10440,"UESPIFRONTEIRAS","PI","Brasil","1"
20351,"UFC","","Estados Unidos","1"
16562,"SAAEBELEM","PA","Brasil","1"
8070,"UFEPM","SP","Brasil","1"
10919,"CMPDIUFF","RJ","Brasil","1"
18394,"ENL","","França","1"
4364,"INCUFRJ","RJ","Brasil","1"
9619,"GALILEO","","Guatemala","1"
11205,"DRC","","Egito","1"
17675,"UOC","","Estados Unidos","1"
6927,"GHKASSEL","","Alemanha","1"
10322,"IPCFSADU","MA","Brasil","1"
19349,"PIBICMACKENZIE","SP","Brasil","1"
2826,"IG","","França","1"
1000,"ENSIETA","","França","1"
8946,"USPESALQ","DF","Brasil","1"
20241,"UNIGRAN","","Espanha","1"
6038,"SENAICIMATEC","RJ","Brasil","1"
15009,"FACSU","PB","Brasil","1"
2396,"CESBH","","Cuba","1"
4416,"STPS","","México","1"
20273,"FATEB","PA","Brasil","1"
11092,"UNA","","Alemanha","1"
5741,"ESSCA","","França","1"
20360,"PPGSEA","SP","Brasil","1"
898,"UNAFCQ","","Paraguai","1"
14511,"FCNEMLUNT","","Argentina","1"
16170,"X","","Grã-Bretanha","1"
20376,"EMWU","","Estados Unidos","1"
14864,"IFMAMTC","MA","Brasil","1"
5889,"STETIENNE","","França","1"
8676,"LUMENVITAE","","Bélgica","1"
19850,"UMBSII","","França","1"
18870,"USG","","Suiça","1"
8889,"PUVR","RJ","Brasil","1"
13610,"FLACSO","MG","Brasil","1"
12207,"SLE","","Brasil","1"
9117,"IRYAP","","Rússia","1"
14514,"FACSUERN","RN","Brasil","1"
4094,"SAALLANDS","","Alemanha","1"
2654,"FAESNE","PB","Brasil","1"
4652,"DEGEEERPUSP","SP","Brasil","1"
2961,"EPJVFIOCRUZ","RJ","Brasil","1"
